<<<<<<< HEAD
timestamp,txid,src_ip,dst_ip,src_port,dst_port,input_addresses,output_addresses,input_amounts,output_amounts,geo_country,asn
2026-08-14T15:58:25Z,60932b392b2083b309b38041ebf76527d1e71e055df8890f027c1a071f53a011,195.134.219.213,28.24.56.169,8333,8333,bc1qgeBgPdUTq2qKcpYGRb9Rfw87SEE8dKCxBrrpSc|bc1qTPqETzfJMrQh7jykhqhMZbbSFwSYqWKuVBxCSK,bc1qKdfdXxw1Ej92JDiLjYHEoELL973TQ5x3t2KvS1,1.17433156|0.65669144,1.83102300,NL,AS9009
2026-08-14T15:58:28Z,bee297c778fe14e4467b1b60864f12083ed0277f099dee4009eeb68c8740a748,60.119.13.167,107.137.33.171,8333,443,bc1qhVhe73EpDTmbrBfREPEDkd1QuQ2LzLZux8mYiW,bc1qff1ktYwS8Qx23756Fg7NLa1LKCpDTHYgBq5Hef,1.21563017,1.21563017,SG,AS14061
2026-08-14T15:58:30Z,bb9364efb0e09a408a20c7210f5c6d7f1ffc35e33c9236ab96d8d1129e542769,25.119.51.103,148.101.214.127,8333,8333,bc1qDsptcuPwaRwNjGvgAxXjtRcWj6Hm6GJdDs8zqX|bc1qgmteeCRhSPEoRn8pgXivWG7WEdxLqUmAJZYnoA,bc1qVdAS9Qjzs7nXKD8kSr4E9Q4iuFpkmreLGkhfZa|bc1qgmteeCRhSPEoRn8pgXivWG7WEdxLqUmAJZYnoA,0.91568073|2.20399965,2.36332906|0.75635132,NL,AS9009
2026-08-14T15:58:38Z,aafed3ae08e0d6e02958540375834fca6575dc3103e0105aebf53458545a9f9c,220.28.117.110,28.24.56.132,18333,18333,bc1qLra7AqsKC76K2sckSha9Nx1djM9AfKR92vueDm|bc1qdzx62rAidBroepPj26LDXJixpZD4guD1dTX6Ek,bc1qtUWiAUK6ZVgGieVbgzMEWX45BJdEyv8UpJPkjf|bc1qMbQRLq9Ew2H5yprA2AX4U8QgBXFcYJ4Bfg4Voo,0.61613096|0.75545413,1.15658520|0.21499989,DE,AS51167
2026-08-14T15:58:40Z,3b0bc30c025ce80fa37163cdec3585d2e1556c4925d3f82c94f54ed38fb2730d,9.57.185.44,100.82.0.104,9050,18333,bc1qqTfJYhCNZXZKiLHxbGNJkcZLhV8qCY1MzZXYBC,bc1qyY4BRDAYSvYjUytqxPfStxtHpNaVipRRgHuehH|bc1q5qUkL7xVNhkbuCDr7qFELZLMraX7kLgEdkAMBD,7.41919695,3.71560724|3.70358971,NL,AS9009
2026-08-14T15:58:50Z,f70a40125c74bb72248d97f75b7ca2f55fdc273f947e5865de7734823796a010,102.239.128.192,46.236.194.116,443,18333,bc1qNvkwzMznBzeoQa1jSTvjj45DuqZAoJ6CV3JfDm,bc1qFPW21K6Bg7rc9cmN7c8kT5hCshMPd2KjxzS8y3,0.97930582,0.97930582,BR,AS28573
2026-08-14T15:59:11Z,2bf4546eef22be6e0e876af3306900f63ab3e8cccbd925e75a33a8ca5776837a,183.216.174.135,26.248.35.144,8333,443,bc1qcTDGCELEw2tqSNybrYKKymbmacDgyiBGWNfo1v,bc1qWEpJHenYdupfAzxQ8twifXmDtTThuyMJVoQZzv|bc1qcTDGCELEw2tqSNybrYKKymbmacDgyiBGWNfo1v,1.06884654,0.71978774|0.34905880,BR,AS28573
2026-08-14T15:59:19Z,331e08514bbae3028c5517cc368036e1ee0e1b4ce5818f03ffef0119bad836e8,200.172.52.175,102.239.128.217,8333,8333,bc1qYnNZNpzjJbhNoeUQsxMsnvgKCZ9Lg86tmUN29w|bc1q1y33AtLQhFeiyF5G9iyuyu8tMxM5E1MNX3aEhh|bc1qQ9GwZacwrPSBy9NcttrUT4MxreZTsqVbVJLxB9,bc1q6CoEh2EaZNqUwb8r6dGgYvb6JNd1yu2psgjxvo,2.13664050|0.67081456|1.43475714,4.24221220,NL,AS9009
2026-08-14T15:59:52Z,05c12f9f789492f3a6756108ccdd3dd09ea380674a81c3325b297540f32140b5,211.22.235.53,154.204.185.182,8333,8333,bc1qX4RrRm9UmUc98V8zgzQPDNU4GF6e1FTpqytsbd,bc1q4FyUUT2pmpBn141PDpBbNDbSDx71Mh3MtCJGya,1.34881997,1.34881997,US,AS13335
2026-08-14T15:59:58Z,35620636207af93562afe0f77025f4273172c6091d617c9aad6881ead3734624,195.134.219.159,13.15.47.107,8333,8333,bc1qEmZ3K7ng5X6tytR4GDvptkF4ZuQKK6aiLGTitx,bc1qa4Rm5oDmoHdiQSLWpdfbxJS2qkMZUkVgJdrsRD|bc1qEmZ3K7ng5X6tytR4GDvptkF4ZuQKK6aiLGTitx,1.22876901,0.92824719|0.30052182,RU,AS204601
2026-08-14T16:00:12Z,463a7c7fc8169a55ac05289aa62839cd30d5a8bfb09e3009b7388e983aa869d8,33.150.222.199,74.112.166.38,8333,18333,bc1q4dazaeZwUKMRMqCA3upyoEUaJdygM7PKB8KJYV|bc1qFyBKHfq7FjJA7EcvZqB2fz3zbbtD1Yvu2QEKdU,bc1qr6wqAVcdRfN6tgiE1qKiZxQAxznYWPaRqX4zER|bc1qFyBKHfq7FjJA7EcvZqB2fz3zbbtD1Yvu2QEKdU,0.29304224|0.26855387,0.34143790|0.22015821,SG,AS14061
2026-08-14T16:00:19Z,e8f7b527f9e689edab3fed72b35b6d4db3c5658893f6d5a550e9001ebc61896c,194.140.125.79,61.70.252.162,8333,9050,bc1qaXGvMaMrpRhSKxSpLrp8fUo9EKjC8gAnUtAC5D|bc1qxUbTbYSLz17qe8aMHcb4RLLq9vvk13sRCdZYVh,bc1qFQCL1nb9J34cKm9hxqY7x1dKXXVNC4HxX8u5SY|bc1qaXGvMaMrpRhSKxSpLrp8fUo9EKjC8gAnUtAC5D,0.27262084|0.14252811,0.36989683|0.04525212,GB,AS2856
2026-08-14T16:00:28Z,38e4983ad84c96d8b3b32c2739e2aa38c57036f364ecdb4db70e991386cd88d0,99.181.107.245,107.191.224.129,9050,18333,bc1qiHqu84BWSXLXpqbFRknRXHAaxU1KtVRkMak37b,bc1qTa7dxD8sgACodJ6rsnCmF9Zqm1xqwSCPGkeHxo|bc1qiHqu84BWSXLXpqbFRknRXHAaxU1KtVRkMak37b,3.90314363,3.06162161|0.84152202,US,AS13335
2026-08-14T16:00:28Z,d9102dd1368b0c115022db87ecf15e4004fb7a530d0e3fdb786dd2c67bbbe853,25.150.185.149,154.204.185.131,18333,443,bc1q3PTZV4zdL59HmR1N6SHbtFqhhceMEGVRcH8qcW|bc1qqvSWWxjUw41RJFLMivnetnWkhjvFv6hqXqG3FF,bc1qv56L5Ev8ezqoGPjqfhuBuxEnT7FEXoTz1NCG3H,0.20159848|0.22502152,0.42662000,NL,AS9009
2026-08-14T16:00:37Z,14c7ec78ae0415235256bcd45909ef68f30bdb93a4a73b48ad9829eeab0833bc,107.137.33.67,28.194.49.104,18333,443,bc1qJcP8NWdvm6dW686Co6CMeh2rBs1EhQW6yoGLvk,bc1qp57kcVn9FpEEQ73H1eT8JieyVzE6NGg86tHsfb|bc1qiaVvhkvB3veRAbdEmUPitksKENmZcvpsJ6ZrEH,1.77303922,1.45774299|0.31529623,NL,AS9009
2026-08-14T16:00:53Z,305eb5aee150a8cb6c32851bac28663d53a71d76e177cdf36d8665adf857d418,212.3.81.46,179.136.174.133,8333,8333,bc1qnbcbCS3F6VJbe2G2HPtzbztZ1nqeX8vbU5tywv|bc1q12kbKKspNc27Noi7YTLAeTvmBa1e9K78P1Mu2i|bc1qgtTgdnT7oorD8NvBnNQBmGmB9jsc4MZvcDWiVh,bc1qjYtMrBwBwXeqhCgJdkqwUMyBEsgSYHkxedg4A4|bc1qLGPJp4mwnLYSCNpxkDfQ3r768NrBuMMZkUvCWV,6.57602563|5.33812302|4.89575944,14.44263941|2.36726868,GB,AS2856
2026-08-14T16:01:13Z,a7c487a22c5dea83f9e3f0dd46cb5ca7a41c829d8a06c4d39b543c11867908d4,45.232.1.210,183.216.174.126,8333,8333,bc1qxaN5eqR61ThJTCcWndq9DCvRKcY3uuLveLYcpW|bc1qQRQ1KPPLVxc6EoyVpTtVKBtozUozT9vef6AELX,bc1qgZvJHJy3ccjdzMpeE2DCh3WhyQU1wnuNAUggr4,2.27842969|1.65048701,3.92891670,DE,AS51167
2026-08-14T16:01:25Z,a7c077966ea8685ac95b3aeff1c2f0e2c0e630b858ff510308659489266daeff,107.137.33.67,100.82.0.149,18333,9050,bc1qiaVvhkvB3veRAbdEmUPitksKENmZcvpsJ6ZrEH,bc1quromny41bmeLAiEHz3EpV1JDDFyqDk8hhbytZE|bc1qJcP8NWdvm6dW686Co6CMeh2rBs1EhQW6yoGLvk,1.54160941,1.03171946|0.50988995,NL,AS9009
2026-08-14T16:01:33Z,dd5fea5778b71f4890d8c358510edd7024934cea0d8d62abc14477ff39a6942c,154.204.185.211,220.28.117.110,8333,443,bc1qvHezmoMf5wCR1xeA1GF6ovHpUQTkPYnzx8qTSP,bc1qMbQRLq9Ew2H5yprA2AX4U8QgBXFcYJ4Bfg4Voo|bc1qYwxZh7E2KdgPw4LGZdkqSKi7SJP3aRAyondyMD,0.19959736,0.10440728|0.09519008,TR,AS9121
2026-08-14T16:02:17Z,e4ffa96caece7efb3b46dee1c59f2dda0301ced9b0387a02cc7e5c7648f8d805,100.82.0.10,33.150.222.199,443,8333,bc1qoKnVqZYox7AiQNu98wDVTrr1GvtXNKZB6JQnqT,bc1q4dazaeZwUKMRMqCA3upyoEUaJdygM7PKB8KJYV,0.33186825,0.33186825,US,AS13335
2026-08-14T16:02:20Z,a81ffa70e7b554608e6d7da5ab4031b266d5b19567cb0bdd9b485bb39a49cb67,183.216.174.234,25.150.185.57,8333,8333,bc1qy2uUJ3Y3WaEqbkiLVaoJZDt1FHavrPWEUxNjKm|bc1qPJtsv4tCkWEB28AxhfPE6cM12K9D6jb9m3qmwR|bc1qk1xKyHg9XCZ4g1D8xVcxuZGsjsRtHGp6UYpaMp,bc1qtMTQ7AUieHHwbUdQgJkSqETcscXCQccXHLdPrn|bc1qyn89EZVAwKpettGXfXg32Y4nKxNzQfKcvLdmpT,0.27932569|0.85081789|0.19984420,0.87799824|0.45198955,US,AS13335
2026-08-14T16:02:39Z,0708eda72cafb1c6157a82cb1e803e246df8021b07239f05cc0dd70d42e438ce,13.15.47.15,28.24.56.121,8333,9050,bc1qSeqPbkAUjJ6scRdRPTh5vE1cXtU7kvkyArDtaM|bc1qdNq8HvDrJSbAGesrLwZJhz3w2vBXqF11jwZUfS|bc1qjjfQiGza9jzcq2vuKu1zPTyj8AzmdgUN2ctwsA,bc1qMqFrtosG7zyCozRqT54gH83wp5VqQfhv2CM7mV|bc1qdNq8HvDrJSbAGesrLwZJhz3w2vBXqF11jwZUfS,0.45647497|0.76153707|0.81335114,1.64884108|0.38252211,DE,AS51167
2026-08-14T16:02:42Z,d4af4ab7bed67e7b189536525f9f8009f234714a2b39c5c171a6577fc5f00e47,13.15.47.71,102.239.128.206,443,9050,bc1q8S2vDjYiZo56iwjpr4MrymqVw2DqwdgRxrE4US|bc1qxW21PffJSfxvSSkfGxn9rGEmW42Y7pkMau1s2e,bc1qVp6PPvhtpGJwVHxMi3nh9H2rQGVYBfi1coJkvp|bc1qxW21PffJSfxvSSkfGxn9rGEmW42Y7pkMau1s2e,0.50739480|0.17293811,0.34134892|0.33898399,BR,AS28573
2026-08-14T16:03:09Z,f38ec82c4dbdd6f36eb0034ff5e11dad3963fd5cc7f07a37199e2a1a53981775,194.140.125.155,25.119.51.103,8333,443,bc1qFsdj5ndoFjCN9szbAyyhtStW7CRyfGWeHfwgdM|bc1qwxBCMCgTqHHLkaJqGtphUrnobUZ8xy85LsFF3U,bc1qDsptcuPwaRwNjGvgAxXjtRcWj6Hm6GJdDs8zqX|bc1qFsdj5ndoFjCN9szbAyyhtStW7CRyfGWeHfwgdM,0.02465364|0.07731112,0.07681715|0.02514761,DE,AS51167
2026-08-14T16:03:50Z,2b6b57f69b309f3b2c109dfbf1ded29c0b923cab9a88acac1e696d68dae95933,25.150.185.149,9.57.185.88,9050,8333,bc1q3PTZV4zdL59HmR1N6SHbtFqhhceMEGVRcH8qcW,bc1qGWki2vaQjPFtR1TsACD1TDPTXEipPYWQSgoKBr,0.65757655,0.65757655,NL,AS9009
2026-08-14T16:03:53Z,e3dc01f2c2494f293e0a853e1c69ddb2dfd2891c6f6bd0fc177e240f67c537dd,134.54.152.231,220.28.117.116,8333,18333,bc1qwXFDuWPLusxFF2jDSNJx5rJPiZSkvbN28yHCeH|bc1qj7y9H8y7pcAJKfEnNEkhwHZYHzw46hUvJ31Nr9|bc1q7PrcyxTgpAGxBttCyT2CpNsTtjxptGJBsm7Rx3,bc1qHhHyyUTS73P7LfopR6b4RxZSBZucRqppamaXgB,0.20935315|0.45709313|0.26746684,0.93391312,BR,AS28573
2026-08-14T16:04:00Z,428c4a8ead8d376503cdce51ffbf6b71c4c85f65e8f5ffb62211735c195990ee,107.191.224.116,96.176.135.210,443,8333,bc1qCsoG7GH9XQrQVRWCfg58nNKe2pKhHDz6awnDiL,bc1qfRV3U1QQci7XxFuMWf98yn8R9N2SmtecgDyQqH|bc1qGUygQFs6y3kiwBjeXX8ki7M2TAke8kWf9RzsNt,4.13463409,3.67591626|0.45871783,NL,AS9009
2026-08-14T16:04:28Z,b194ee63c03f4e33ccdfd35b46ec9acd11f568bee6d25ae7048f2a981c38dcd3,100.82.0.12,46.236.194.116,8333,9050,bc1q3tpyATQaFxbVheUEDzKSWJiUJmszSxUp3GEww9|bc1qagSMyFigHNy2GVtuPJcx3rXa1QFbEDobQSeDCo|bc1qTZcmbxikcTq53qaNkfXDPZRXxvuveKvEmDwTJJ,bc1q4WfCF4HUT2469cGaAW626oypCDz9dphU5P692i|bc1qf8GTfRLpa3mJtr2XFWE4tyJ6P1oyRECtnHv2M7,0.56788813|0.54943862|0.66176823,0.85762966|0.92146532,US,AS13335
2026-08-14T16:04:31Z,19d9168d54554d1ea73ce65726bc2f9ed864d23b744c0a16c774db94442fb5cd,62.71.52.213,62.71.52.238,8333,18333,bc1qLUHrMAGue12H5QBLxAyywpaRYbQNHYy1s5ZeXq,bc1qKPAesxfRLPnWLJEE5fsgwX7t8kwQFFuGyJseVB|bc1qYfkPq38zkLRV3pgkqFUYAqiNz3p9Zm24tmLj5W,1.48762715,1.05333692|0.43429023,HK,AS45102
2026-08-14T16:04:32Z,a73152243eb5b0343c139065a8e5f009918c0ee135c42ae32d9269275ecd5b55,9.57.185.190,142.63.193.221,8333,9050,bc1qtVu2pYt3U32YJR7vJsGGxV34sJoe6oxjYLzKDR,bc1q7JusCb8rWcqQoCAbCGs1MwBrJZu2ZZz4S9B4XA|bc1qKdgbaYa9ecZYAWQLpJAB1U5kmcQm3TyfBfubWs,3.51585823,2.58097623|0.93488200,NG,AS37282
2026-08-14T16:04:38Z,1b78e9374ba7be95f9ba3d06f9f5cc0504bfb41b84e464bb2417e80ee3107e34,200.172.52.116,62.71.52.232,443,8333,bc1qB1xQgkRrZkP5grxMDskVYHgmzCSUhjEByfpMTF|bc1qCfMpyzq8Y7CCAzYRpHGFcWCB2QwKAA8RCRkMkt|bc1qHeyiRwDDpp1mbuDDKKLVyzv2LZvaYZfeN1JW2t,bc1qUiirpfSLU2YVDhMfQRmtdk8euBA3Pxuzw8EQSG,0.13198202|0.05322173|0.07675558,0.26195933,GB,AS2856
2026-08-14T16:04:41Z,52ca4db46ef58b26116ec05249b05b07af81c1682538a738963bef40c0fb8e4e,152.98.35.2,102.142.232.157,443,8333,bc1qGuzvouadW35MQ3Afohty7RZo6NhpLUS2CpHoip|bc1qxk6A1NneHDZugoxWU4WK38xYWQ4yfkQHUNkKru|bc1q2bJCKPT2VMLh3f8Po3bpSGC6b79oAhYUzJPWmg,bc1qUkeeCk6iDMGLnWo4P1uXwi1YXQ1occrzLdKjdg|bc1qy6vU8sDdHLgZbwsGmt4QdXEqUJpmrCJZj3fSCk,0.13425284|0.12540511|0.05157434,0.26833400|0.04289829,DE,AS51167
2026-08-14T16:04:43Z,b5ba073a7a62626b429afa2e8725d42e739be5db95adc038c33d030f9a5b9c3a,96.176.135.181,220.101.78.244,8333,8333,bc1qT8XH5DTLHsQdJtXtS8rB7cdGjf6hAXkoqs1vTM|bc1qt8KgVAHfm4D99GJXY5KUsgNy3eGnPMQPmV3A33|bc1q2VpS7zABxAbiGinh2QRKKTcmPGj1HQQMtNeN49,bc1qvHRMRbdReZzX2ERccrF12JbFYkfiFSoFmv6qPd,1.53131909|1.22419022|0.46844958,3.22395890,BR,AS28573
2026-08-14T16:05:14Z,4daa7a393f3a5e4b1175b9b48fab0bf9a5a6eaa5dd71de15121321f2af42e202,76.79.110.141,169.234.73.76,443,18333,bc1qiVBB67EbuRd3pZXy5iRYAC82tuHMxnrJpTs8Y8,bc1qJrSPjSSeDa1pn56cKovcePPuJFfDWSd1HCTZ7c|bc1qiVBB67EbuRd3pZXy5iRYAC82tuHMxnrJpTs8Y8,29.93865484,22.47382503|7.46482981,DE,AS51167
2026-08-14T16:05:19Z,22ff00531a6071c93cf052951e68030ee4b0431a61d086427b6823f4e85672eb,45.232.1.210,26.248.35.200,8333,18333,bc1qxaN5eqR61ThJTCcWndq9DCvRKcY3uuLveLYcpW|bc1qQRQ1KPPLVxc6EoyVpTtVKBtozUozT9vef6AELX,bc1qM7vniNsA93KvXmv9qnXVg1z62HEvAcofaU8rKG,0.13365769|0.13903127,0.27268896,DE,AS51167
2026-08-14T16:05:22Z,5f6bdbcd5e4511b344c8b23e05eeaa47822bc4ea33ef96ce4f03fe00616ff3a3,154.204.185.190,189.134.91.197,9050,9050,bc1qD4tLK1VVb6jn7z4gypTQgcLjrMMWTpvnUGptLM,bc1qpB2ExURaUK9sVxpXbR9UbmjrNCXAaWpR2oGA1Z|bc1qD4tLK1VVb6jn7z4gypTQgcLjrMMWTpvnUGptLM,2.42630948,2.06178204|0.36452744,DE,AS51167
2026-08-14T16:05:30Z,db549d40ecbb1159cb64efff3badae43b6341f217d3c4de6ef5e33136282c4c8,194.140.125.155,176.136.36.31,18333,9050,bc1qFsdj5ndoFjCN9szbAyyhtStW7CRyfGWeHfwgdM|bc1qwxBCMCgTqHHLkaJqGtphUrnobUZ8xy85LsFF3U,bc1qyY4BRDAYSvYjUytqxPfStxtHpNaVipRRgHuehH,2.62320846|1.51874271,4.14195117,DE,AS51167
2026-08-14T16:05:32Z,e7ad8eaed1eb58eb6c9db5d6fe028f5067309c8b0ce156a353903fa84995ce8d,100.82.0.213,102.142.232.38,8333,8333,bc1qv7BfWQvPVuCpxqT7TfLfTEYcZ56dvzEawmneie|bc1qye4SaBm48qEiu1Y5UYPDskmB8RFtmDT8tvG5Xg,bc1qsqSpdrskfVRb8pkzRr1vaMNYr6tsWLfj3tQaLg,0.27483490|0.08493268,0.35976758,DE,AS51167
2026-08-14T16:05:55Z,993f77ec6759ec6df423284b0f86de9293cb9eac700454573f72d5bc2bbe0251,60.119.13.27,13.15.47.102,8333,8333,bc1qDFFJJEXjTvXjtEkJbs7K3udbtmH6o45xUYfE35,bc1qGjX54vmMDepmAPine4sUmtYW8cMDnS1rh7XKFm|bc1qDFFJJEXjTvXjtEkJbs7K3udbtmH6o45xUYfE35,8.37139700,4.71189191|3.65950509,NL,AS9009
2026-08-14T16:06:10Z,e01f68ebde943c3fd81da6d235c4ee5c78fbbdfe10d997551e338a56df6d68ce,179.136.174.133,61.229.142.172,8333,8333,bc1qjYtMrBwBwXeqhCgJdkqwUMyBEsgSYHkxedg4A4,bc1qVCk5CCpZ8R3UJcH9BewH1NWnA3AMf4rhgvjLYs,0.44360258,0.44360258,RU,AS204601
2026-08-14T16:06:53Z,f1aac3547505d7cc2ea6b60bc047cef9f46775e8935cd9ff2a47fc4c99bac099,154.204.185.191,9.57.185.88,8333,8333,bc1qGBY6kgNqh44PiAmbs79YFMcsiqPtzVoD2mRPo9,bc1qGWki2vaQjPFtR1TsACD1TDPTXEipPYWQSgoKBr|bc1qhZRoCy2gwQrgGMo5jbuRDakYrcAgKMTiM87aj5,0.45467062,0.22146657|0.23320405,GB,AS2856
2026-08-14T16:07:06Z,5fc4ad4f04081f87a743b7f665fbbd993738e905db2a2575c3f9a15cb9ea8162,148.101.214.103,72.216.108.114,9050,9050,bc1quhTJbb91ZdsrFJbSbmZFg3yU9HSXAqaVfd5U2g|bc1qv56L5Ev8ezqoGPjqfhuBuxEnT7FEXoTz1NCG3H,bc1qp4otePGUqWhjXhzxuGJjdchhQCgXvFPSvr6NmC|bc1quhTJbb91ZdsrFJbSbmZFg3yU9HSXAqaVfd5U2g,1.05835606|1.16902432,1.18895336|1.03842702,GB,AS2856
2026-08-14T16:07:08Z,19f115f80a61b82e971c81245091f019eac676584b133a42f438eed044ec0afd,72.71.126.187,212.3.81.60,8333,9050,bc1qdkKvFaZBqAr77LtpNVYpPbHjYHQW1uPLnNzarj,bc1qVkkP5Ugm8GdwQmpyA6M4p8vTzLuAR51X1EDQ3u|bc1qBMk5BCNzWA1jXUN2CHy5Bkqw1fPXe1YxGX83u2,1.36770245,0.64818751|0.71951494,BR,AS28573
2026-08-14T16:07:14Z,4582ab175b7fd3eb2dd04d1ded52a6dec1540731203db874ae9cbe30030d543c,158.165.250.253,100.82.0.72,18333,18333,bc1q8pQBEvi3z9ffjgSRDF2fuzBGPwSPH1G2Vfie8t,bc1qppQt9c4eccNj8TPxjqUxo4KfLP7dZEAjXFw7Pw|bc1qWzHowz7UU9DkdNsTjwY8ANQeFNz2BrVUVHgos2,6.46500167,4.75879387|1.70620780,US,AS13335
2026-08-14T16:07:16Z,7a4dada7f5e7673a0836b0c2d8338bcbe10053c7fb2c2f15b2c96c6a950622b6,46.236.194.82,100.82.0.12,443,8333,bc1q7FujgoznVHzGuoSfd1MuNcMPYsQedLmr2bqJCd|bc1qzp1vTfUdh4mLPzAaftbU1R5o4RNTWGFVqJQVz3,bc1q3tpyATQaFxbVheUEDzKSWJiUJmszSxUp3GEww9|bc1q7FujgoznVHzGuoSfd1MuNcMPYsQedLmr2bqJCd,0.62611959|1.40060586,1.81873694|0.20798851,BR,AS28573
2026-08-14T16:07:26Z,d3191e88fc1eff002705f6355de73742d880457dfe18778a37930e059214828d,200.172.52.96,152.98.35.104,443,443,bc1qTS5WdeTCDzPRgeyfjuAepfsocGEMqcpXxScZWn,bc1qq6YBUa3b1a7tojQV7Ae2xo7Nn4W6DZ3TV7G4Wn|bc1qrJk2GxSumJvyzZbA8PxndVYGaQJnSTAD9FU3RS,25.01564652,18.16293111|6.85271541,SG,AS14061
2026-08-14T16:07:39Z,2338cb4f2bf429f5ccb661dd60af2845211dc2ce0e0c353c4d510c3a8b318e10,183.216.174.126,220.28.117.225,8333,443,bc1qfmtrEQxNZZ5w4Zqn9jAVVrNLVrvVhYYJQdxCQK|bc1qk1xKyHg9XCZ4g1D8xVcxuZGsjsRtHGp6UYpaMp,bc1qaaD6BhVFnUPqKbPAC1X915gVw2cK9bXHvk5Ukn,0.19981672|0.05410395,0.25392067,US,AS13335
2026-08-14T16:07:56Z,f89ac343edfb64fb4702fe29a6219b3dc650f67dd4aabed0edbd03a2664c667f,167.186.83.78,146.5.58.158,8333,8333,bc1q4FfF2aX1NgDt9NnCtwxM42AenAr8waxQ5QnjSe,bc1qhWYCXpxiqbt73Q2gznAnpCxw96Tvw84Vhn4M7w|bc1q4FfF2aX1NgDt9NnCtwxM42AenAr8waxQ5QnjSe,1.45106713,0.90903688|0.54203025,NL,AS9009
2026-08-14T16:08:06Z,cce9dedfc13c962f6b06bde35ead0efae6135c4036d02243aaf5daebf1f480e4,60.119.13.206,60.119.13.243,9050,8333,bc1qxbeP6JPRDH3fu5csPZ1PPbp6opt7MzvVHJntgS,bc1q6J1G4iYMMwfqavK5kJzB4AyKaLDqP4YJQ1qpfE,2.03275208,2.03275208,BR,AS28573
2026-08-14T16:08:18Z,568e4aadf8772eb76945deea95b8dd5558b7ce406c3e3c1f2dbb2842ee188205,194.140.125.185,179.136.174.14,8333,8333,bc1qxbjQznUGM91xr1WU5M3KA4MfcjRZtPjiTfVWy5|bc1qaZoTVQ5xcNqYz76ULPU3PjfsQuSELGq6Z4hiVE|bc1qnr2bF4rSfVyaqfehdQ7iHPKfcETWz6HRXHd3UR,bc1qXUT8ijjcoeLnEzXi3QBSDP543vwtHRCuYWjSsn,0.18627189|0.27777560|0.10403339,0.56808088,BR,AS28573
2026-08-14T16:08:28Z,4c3123b957dc616e7d10916ddeff841e31aea2ffa5cd6deef076dbc2a2ce0fef,220.28.117.141,176.136.36.12,18333,8333,bc1qePUMVnAbQGQGGeierqZBKBRSjA7WzrmXNc35kN,bc1q8wVxSc18uBTfUBN3wMq4XpFn9Jpf5FyfKG4Gum,1.72183321,1.72183321,GB,AS2856
2026-08-14T16:08:28Z,32119d2d99a99229893913ba095dd750c4ec1dfa066e76c8eaf5d0b7dd11b5c5,26.248.35.17,199.64.65.34,9050,443,bc1qQkuMJK58a7trmbjwqzmN6ERVDZ2kNA4Ecuiib7|bc1qVBbER1D1ZXyrSKWX3od1TjjXU7bGrWRApfQ1XT,bc1qwA8xCskib98evEwwZTxbBXcsHqV9UHnsEfEDw1|bc1qQkuMJK58a7trmbjwqzmN6ERVDZ2kNA4Ecuiib7,0.10015779|0.05266116,0.07721025|0.07560870,NL,AS9009
2026-08-14T16:08:34Z,8f412c626f1e53d99770d2ba073d78a5ea8a47c014dd63882b4f2ef7f853122f,107.191.224.183,102.142.232.74,9050,443,bc1q4QSZWc4Ws59mwrSNAKwwgKsbf5ZPBtofZGZZzB,bc1qzD6Vq5KRp5ugdNoGdJTysYtRT9xTCGMmqdR1QF,1.70430740,1.70430740,RU,AS204601
2026-08-14T16:08:38Z,14a9564e0fcad5f33033696a397cf1f786306c04e2026e4e0d69546e6f003321,173.243.84.43,13.15.47.68,8333,443,bc1qog8K8s7YDfDrHvaDPnTKB3cYEmXNG11j68vdjY,bc1qowK9WZZ6SQZ1jGwtgkBqZ9VBCddjxApoXP3FqY|bc1qkarpdodFjxNaammg7UjoGXPjkiRAvuczg41iBZ,0.50538210,0.30036358|0.20501852,NL,AS9009
2026-08-14T16:09:21Z,effa4eec256df6cf8aba79e4c873ccc6a6aee02acbcabb27642b0a1d73a16939,46.236.194.167,107.191.224.180,443,8333,bc1qWPA9HQyeGFHtL6dSdEo5oMsXCYuzmmdu7fiL3o,bc1qf3x84We9FXrAecARcfzFFJznZjwUjLfzW3GnM3|bc1qrcpHQVVS1o3Kf2a9yL1LFEwM2rumuJcZcddA73,1.04230555,0.88887211|0.15343344,US,AS13335
2026-08-14T16:09:24Z,40b80a46950677c7a3121aebf9b8b1279684ad348dcbb39bf323a6e54a4498fa,72.216.108.193,220.101.78.244,18333,18333,bc1qsLCLctWuGeTBR9Pf6abGm5CLidsXoVGqiUnsWX,bc1qbF2QQYEW7DbwwaXpKu3Bo9EkinqKjR5LLsSyRC,0.37650608,0.37650608,BR,AS28573
2026-08-14T16:09:39Z,c0c362a75f6081135124ee147503b78b81f14ab5997ed7a6afb1a38adf901150,146.5.58.237,28.194.49.66,8333,8333,bc1qMqSoP9mk7NTzpZ7ZtrA2esRXexw3KBAkW6yh6n|bc1qSg4FSCupcfv5umWXMiiSuRB4tQiUDJ775QfrwN|bc1qAdhY7t1ArxLcxtsz6Y7WMBKB5JdQP65CnrWHXH,bc1qh54K4JG5PSRzZN5kEvNDahi7JZiEXLWMPZ4D3g|bc1q1K8A4yi3fqCZB1SvUkyWcnvHdZLnFUBJ6aR9pE,0.34982300|0.39173443|0.39706917,0.70614504|0.43248157,BR,AS28573
